#  frequency dependent      REAL DIELECTRIC FUNCTION (independent particle, no local field effects)
#     E(ev)      X         Y         Z        XY        YZ        ZX
#  --------------------------------------------------------------------------------------
    1.887669   12.875228   12.875228   12.875228   -0.000000   -0.000000    0.000000
    1.923970   12.968621   12.968621   12.968621   -0.000000   -0.000000    0.000000
    1.960271   13.009969   13.009969   13.009969   -0.000000   -0.000000    0.000000
    1.996573   13.008277   13.008277   13.008277   -0.000000   -0.000000    0.000000
    2.032874   12.972146   12.972146   12.972146    0.000000   -0.000000    0.000000
    2.069175   12.904996   12.904996   12.904996    0.000000    0.000000    0.000000
    2.105477   12.802370   12.802370   12.802370    0.000000    0.000000    0.000000
    2.141778   12.652393   12.652393   12.652393    0.000000    0.000000    0.000000
    2.178079   12.439607   12.439607   12.439607   -0.000000    0.000000    0.000000
    2.214381   12.150599   12.150599   12.150599   -0.000000    0.000000    0.000000
    2.250682   11.779732   11.779732   11.779732   -0.000000    0.000000    0.000000
    2.286983   11.333140   11.333140   11.333140   -0.000000    0.000000    0.000000
    2.323285   10.829814   10.829814   10.829814    0.000000    0.000000    0.000000
    2.359586   10.299533   10.299533   10.299533    0.000000    0.000000    0.000000
    2.395887    9.778134    9.778134    9.778134    0.000000    0.000000    0.000000
    2.432189    9.301157    9.301157    9.301157    0.000000    0.000000    0.000000
    2.468490    8.897336    8.897336    8.897336    0.000000    0.000000    0.000000
    2.504791    8.583287    8.583287    8.583287    0.000000    0.000000    0.000000
    2.541093    8.360561    8.360561    8.360561    0.000000    0.000000    0.000000
    2.577394    8.215691    8.215691    8.215691    0.000000    0.000000    0.000000
    2.613695    8.123132    8.123132    8.123132    0.000000    0.000000    0.000000
    2.649997    8.050497    8.050497    8.050497    0.000000    0.000000   -0.000000
    2.686298    7.965055    7.965055    7.965055    0.000000    0.000000   -0.000000
    2.722599    7.840332    7.840332    7.840332    0.000000    0.000000   -0.000000
    2.758901    7.661449    7.661449    7.661449    0.000000    0.000000   -0.000000
    2.795202    7.428192    7.428192    7.428192    0.000000    0.000000   -0.000000
    2.831503    7.154941    7.154941    7.154941    0.000000    0.000000   -0.000000
    2.867805    6.867285    6.867285    6.867285    0.000000    0.000000   -0.000000
    2.904106    6.595941    6.595941    6.595941    0.000000    0.000000   -0.000000
    2.940407    6.369365    6.369365    6.369365    0.000000    0.000000   -0.000000
    2.976709    6.207015    6.207015    6.207015    0.000000    0.000000   -0.000000
    3.013010    6.114994    6.114994    6.114994    0.000000    0.000000   -0.000000
    3.049311    6.084997    6.084997    6.084997    0.000000    0.000000   -0.000000
    3.085612    6.096571    6.096571    6.096571    0.000000    0.000000   -0.000000
    3.121914    6.121665    6.121665    6.121665    0.000000    0.000000   -0.000000
    3.158215    6.130330    6.130330    6.130330    0.000000    0.000000   -0.000000
    3.194516    6.096388    6.096388    6.096388    0.000000   -0.000000   -0.000000
    3.230818    6.002266    6.002266    6.002266   -0.000000   -0.000000   -0.000000
    3.267119    5.842098    5.842098    5.842098   -0.000000   -0.000000   -0.000000
    3.303420    5.622280    5.622280    5.622280   -0.000000   -0.000000   -0.000000
    3.339722    5.359082    5.359082    5.359082   -0.000000   -0.000000   -0.000000
    3.376023    5.073753    5.073753    5.073753   -0.000000   -0.000000   -0.000000
    3.412324    4.786915    4.786915    4.786915   -0.000000   -0.000000   -0.000000
    3.448626    4.514390    4.514390    4.514390   -0.000000   -0.000000   -0.000000
    3.484927    4.266176    4.266176    4.266176   -0.000000    0.000000   -0.000000
    3.521228    4.048400    4.048400    4.048400   -0.000000    0.000000   -0.000000
    3.557530    3.866478    3.866478    3.866478   -0.000000    0.000000   -0.000000
    3.593831    3.726892    3.726892    3.726892   -0.000000    0.000000   -0.000000
    3.630132    3.636125    3.636125    3.636125   -0.000000    0.000000   -0.000000
    3.666434    3.596984    3.596984    3.596984   -0.000000    0.000000   -0.000000
    3.702735    3.604343    3.604343    3.604343   -0.000000    0.000000   -0.000000
    3.739036    3.642831    3.642831    3.642831   -0.000000   -0.000000   -0.000000
    3.775338    3.688124    3.688124    3.688124   -0.000000   -0.000000   -0.000000
    3.811639    3.711886    3.711886    3.711886   -0.000000   -0.000000   -0.000000
    3.847940    3.688847    3.688847    3.688847   -0.000000   -0.000000   -0.000000
    3.884242    3.603700    3.603700    3.603700   -0.000000   -0.000000   -0.000000
    3.920543    3.455505    3.455505    3.455505   -0.000000   -0.000000   -0.000000
    3.956844    3.258249    3.258249    3.258249   -0.000000   -0.000000   -0.000000
    3.993146    3.037356    3.037356    3.037356   -0.000000   -0.000000   -0.000000
    4.029447    2.823338    2.823338    2.823338   -0.000000   -0.000000   -0.000000
    4.065748    2.644523    2.644523    2.644523   -0.000000   -0.000000   -0.000000
    4.102050    2.521009    2.521009    2.521009   -0.000000   -0.000000   -0.000000
    4.138351    2.461310    2.461310    2.461310   -0.000000   -0.000000    0.000000
    4.174652    2.462097    2.462097    2.462097   -0.000000   -0.000000    0.000000
    4.210954    2.510436    2.510436    2.510436   -0.000000   -0.000000    0.000000
    4.247255    2.587377    2.587377    2.587377   -0.000000   -0.000000    0.000000
    4.283556    2.671843    2.671843    2.671843   -0.000000   -0.000000    0.000000
    4.319857    2.744213    2.744213    2.744213   -0.000000   -0.000000    0.000000
    4.356159    2.789341    2.789341    2.789341   -0.000000   -0.000000    0.000000
    4.392460    2.798852    2.798852    2.798852   -0.000000   -0.000000    0.000000
    4.428761    2.772397    2.772397    2.772397   -0.000000   -0.000000    0.000000
    4.465063    2.717501    2.717501    2.717501   -0.000000   -0.000000    0.000000
    4.501364    2.647791    2.647791    2.647791   -0.000000   -0.000000    0.000000
    4.537665    2.579869    2.579869    2.579869   -0.000000   -0.000000    0.000000
    4.573967    2.529554    2.529554    2.529554   -0.000000   -0.000000    0.000000
    4.610268    2.508390    2.508390    2.508390   -0.000000   -0.000000    0.000000
    4.646569    2.521263    2.521263    2.521263   -0.000000   -0.000000   -0.000000
    4.682871    2.565571    2.565571    2.565571    0.000000   -0.000000   -0.000000
    4.719172    2.632051    2.632051    2.632051    0.000000    0.000000   -0.000000
    4.755473    2.707018    2.707018    2.707018    0.000000    0.000000   -0.000000
    4.791775    2.775482    2.775482    2.775482    0.000000    0.000000   -0.000000
    4.828076    2.824496    2.824496    2.824496    0.000000    0.000000   -0.000000
    4.864377    2.845926    2.845926    2.845926    0.000000    0.000000   -0.000000
    4.900679    2.838028    2.838028    2.838028    0.000000    0.000000   -0.000000
    4.936980    2.805504    2.805504    2.805504    0.000000    0.000000   -0.000000
    4.973281    2.758082    2.758082    2.758082    0.000000   -0.000000    0.000000
    5.009583    2.708096    2.708096    2.708096    0.000000   -0.000000    0.000000
    5.045884    2.667722    2.667722    2.667722    0.000000   -0.000000    0.000000
    5.082185    2.646536    2.646536    2.646536    0.000000   -0.000000    0.000000
    5.118487    2.649872    2.649872    2.649872    0.000000   -0.000000    0.000000
    5.154788    2.678222    2.678222    2.678222    0.000000    0.000000    0.000000
    5.191089    2.727622    2.727622    2.727622   -0.000000    0.000000    0.000000
    5.227391    2.790858    2.790858    2.790858    0.000000    0.000000    0.000000
    5.263692    2.859159    2.859159    2.859159    0.000000    0.000000    0.000000
    5.299993    2.923989    2.923989    2.923989    0.000000    0.000000    0.000000
    5.336295    2.978515    2.978515    2.978515    0.000000    0.000000    0.000000
    5.372596    3.018454    3.018454    3.018454    0.000000    0.000000    0.000000
    5.408897    3.042174    3.042174    3.042174    0.000000    0.000000   -0.000000
    5.445199    3.050165    3.050165    3.050165   -0.000000    0.000000   -0.000000
    5.481500    3.044279    3.044279    3.044279   -0.000000    0.000000   -0.000000
    5.517801    3.027083    3.027083    3.027083   -0.000000    0.000000   -0.000000
    5.554102    3.001570    3.001570    3.001570   -0.000000    0.000000   -0.000000
    5.590404    2.971244    2.971244    2.971244   -0.000000    0.000000   -0.000000
    5.626705    2.940319    2.940319    2.940319   -0.000000    0.000000   -0.000000
    5.663006    2.913738    2.913738    2.913738   -0.000000    0.000000   -0.000000
    5.699308    2.896748    2.896748    2.896748   -0.000000   -0.000000   -0.000000
    5.735609    2.893992    2.893992    2.893992   -0.000000   -0.000000   -0.000000
    5.771910    2.908373    2.908373    2.908373   -0.000000   -0.000000   -0.000000
    5.808212    2.940034    2.940034    2.940034   -0.000000   -0.000000   -0.000000
    5.844513    2.985936    2.985936    2.985936   -0.000000   -0.000000   -0.000000
    5.880814    3.040242    3.040242    3.040242   -0.000000    0.000000   -0.000000
    5.917116    3.095502    3.095502    3.095502   -0.000000    0.000000   -0.000000
    5.953417    3.144327    3.144327    3.144327   -0.000000    0.000000   -0.000000
    5.989718    3.181074    3.181074    3.181074   -0.000000    0.000000   -0.000000
    6.026020    3.203117    3.203117    3.203117   -0.000000   -0.000000   -0.000000
    6.062321    3.211374    3.211374    3.211374   -0.000000   -0.000000   -0.000000
    6.098622    3.209999    3.209999    3.209999   -0.000000   -0.000000   -0.000000
    6.134924    3.205322    3.205322    3.205322   -0.000000   -0.000000   -0.000000
    6.171225    3.204185    3.204185    3.204185   -0.000000   -0.000000   -0.000000
    6.207526    3.212035    3.212035    3.212035   -0.000000   -0.000000   -0.000000
    6.243828    3.231165    3.231165    3.231165   -0.000000   -0.000000   -0.000000
    6.280129    3.259595    3.259595    3.259595   -0.000000   -0.000000   -0.000000
    6.316430    3.291069    3.291069    3.291069   -0.000000   -0.000000   -0.000000
    6.352732    3.316327    3.316327    3.316327   -0.000000   -0.000000   -0.000000
    6.389033    3.325397    3.325397    3.325397   -0.000000   -0.000000   -0.000000
    6.425334    3.310289    3.310289    3.310289    0.000000   -0.000000   -0.000000
    6.461636    3.267151    3.267151    3.267151    0.000000   -0.000000   -0.000000
    6.497937    3.197172    3.197172    3.197172    0.000000   -0.000000   -0.000000
    6.534238    3.105977    3.105977    3.105977    0.000000   -0.000000    0.000000
    6.570540    3.001815    3.001815    3.001815    0.000000   -0.000000    0.000000
    6.606841    2.893347    2.893347    2.893347    0.000000   -0.000000    0.000000
    6.643142    2.787806    2.787806    2.787806    0.000000   -0.000000    0.000000
    6.679444    2.690083    2.690083    2.690083   -0.000000   -0.000000    0.000000
    6.715745    2.602707    2.602707    2.602707   -0.000000   -0.000000    0.000000
    6.752046    2.526385    2.526385    2.526385   -0.000000   -0.000000    0.000000
    6.788347    2.460595    2.460595    2.460595   -0.000000   -0.000000    0.000000
    6.824649    2.404026    2.404026    2.404026   -0.000000   -0.000000   -0.000000
    6.860950    2.354878    2.354878    2.354878   -0.000000   -0.000000   -0.000000
    6.897251    2.311251    2.311251    2.311251   -0.000000   -0.000000   -0.000000
    6.933553    2.271662    2.271662    2.271662   -0.000000   -0.000000   -0.000000
    6.969854    2.235482    2.235482    2.235482   -0.000000   -0.000000   -0.000000
    7.006155    2.202913    2.202913    2.202913   -0.000000   -0.000000   -0.000000
    7.042457    2.174307    2.174307    2.174307   -0.000000   -0.000000   -0.000000
    7.078758    2.149033    2.149033    2.149033   -0.000000   -0.000000   -0.000000
    7.115059    2.124511    2.124511    2.124511   -0.000000   -0.000000   -0.000000
    7.151361    2.096091    2.096091    2.096091   -0.000000   -0.000000   -0.000000
    7.187662    2.058074    2.058074    2.058074   -0.000000   -0.000000   -0.000000
    7.223963    2.005564    2.005564    2.005564   -0.000000   -0.000000   -0.000000
    7.260265    1.936329    1.936329    1.936329   -0.000000   -0.000000   -0.000000
    7.296566    1.851850    1.851850    1.851850    0.000000   -0.000000   -0.000000
    7.332867    1.757036    1.757036    1.757036    0.000000    0.000000    0.000000
    7.369169    1.658758    1.658758    1.658758    0.000000    0.000000    0.000000
    7.405470    1.563793    1.563793    1.563793    0.000000    0.000000    0.000000
    7.441771    1.476922    1.476922    1.476922    0.000000    0.000000    0.000000
    7.478073    1.399801    1.399801    1.399801    0.000000    0.000000    0.000000
    7.514374    1.330884    1.330884    1.330884    0.000000    0.000000   -0.000000
    7.550675    1.266347    1.266347    1.266347    0.000000    0.000000    0.000000
    7.586977    1.201678    1.201678    1.201678    0.000000    0.000000    0.000000
    7.623278    1.133484    1.133484    1.133484    0.000000    0.000000    0.000000
    7.659579    1.060988    1.060988    1.060988    0.000000    0.000000    0.000000
    7.695881    0.986749    0.986749    0.986749    0.000000    0.000000    0.000000
    7.732182    0.916363    0.916363    0.916363    0.000000    0.000000    0.000000
    7.768483    0.857118    0.857118    0.857118    0.000000    0.000000    0.000000
    7.804785    0.815909    0.815909    0.815909    0.000000    0.000000    0.000000
    7.841086    0.796968    0.796968    0.796968    0.000000    0.000000    0.000000
    7.877387    0.800027    0.800027    0.800027    0.000000    0.000000    0.000000
    7.913689    0.819537    0.819537    0.819537    0.000000   -0.000000    0.000000
    7.949990    0.845223    0.845223    0.845223    0.000000   -0.000000    0.000000
    7.986291    0.863996    0.863996    0.863996    0.000000   -0.000000    0.000000
    8.022592    0.862804    0.862804    0.862804    0.000000   -0.000000    0.000000
    8.058894    0.831768    0.831768    0.831768    0.000000    0.000000    0.000000
    8.095195    0.766777    0.766777    0.766777    0.000000    0.000000    0.000000
    8.131496    0.670839    0.670839    0.670839    0.000000    0.000000    0.000000
    8.167798    0.553710    0.553710    0.553710    0.000000   -0.000000   -0.000000
    8.204099    0.429921    0.429921    0.429921    0.000000   -0.000000   -0.000000
    8.240400    0.315707    0.315707    0.315707    0.000000   -0.000000   -0.000000
    8.276702    0.225703    0.225703    0.225703    0.000000   -0.000000   -0.000000
    8.313003    0.170207    0.170207    0.170207    0.000000   -0.000000   -0.000000
    8.349304    0.153538    0.153538    0.153538    0.000000   -0.000000   -0.000000
    8.385606    0.173597    0.173597    0.173597    0.000000   -0.000000   -0.000000
    8.421907    0.222492    0.222492    0.222492    0.000000   -0.000000   -0.000000
    8.458208    0.287985    0.287985    0.287985    0.000000   -0.000000   -0.000000
    8.494510    0.355546    0.355546    0.355546    0.000000   -0.000000   -0.000000
    8.530811    0.410752    0.410752    0.410752    0.000000   -0.000000   -0.000000
    8.567112    0.441724    0.441724    0.441724    0.000000   -0.000000   -0.000000
    8.603414    0.441097    0.441097    0.441097    0.000000    0.000000   -0.000000
    8.639715    0.407126    0.407126    0.407126    0.000000    0.000000   -0.000000
    8.676016    0.343605    0.343605    0.343605    0.000000   -0.000000    0.000000
    8.712318    0.258696    0.258696    0.258696    0.000000   -0.000000    0.000000
    8.748619    0.162991    0.162991    0.162991    0.000000   -0.000000    0.000000
    8.784920    0.067355    0.067355    0.067355   -0.000000   -0.000000   -0.000000
    8.821222   -0.018931   -0.018931   -0.018931   -0.000000   -0.000000   -0.000000
    8.857523   -0.089389   -0.089389   -0.089389   -0.000000   -0.000000    0.000000
    8.893824   -0.140812   -0.140812   -0.140812   -0.000000   -0.000000    0.000000
    8.930126   -0.173020   -0.173020   -0.173020   -0.000000   -0.000000   -0.000000
    8.966427   -0.188127   -0.188127   -0.188127   -0.000000   -0.000000   -0.000000
    9.002728   -0.189572   -0.189572   -0.189572   -0.000000   -0.000000   -0.000000
    9.039030   -0.181131   -0.181131   -0.181131   -0.000000    0.000000   -0.000000
    9.075331   -0.166110   -0.166110   -0.166110   -0.000000    0.000000   -0.000000
    9.111632   -0.146854   -0.146854   -0.146854   -0.000000    0.000000    0.000000
    9.147933   -0.124626   -0.124626   -0.124626   -0.000000    0.000000    0.000000
    9.184235   -0.099843   -0.099843   -0.099843   -0.000000   -0.000000    0.000000
    9.220536   -0.072659   -0.072659   -0.072659   -0.000000   -0.000000    0.000000
    9.256837   -0.043715   -0.043715   -0.043715   -0.000000   -0.000000    0.000000
    9.293139   -0.014816   -0.014816   -0.014816   -0.000000    0.000000    0.000000
    9.329440    0.010813    0.010813    0.010813   -0.000000    0.000000   -0.000000
    9.365741    0.028938    0.028938    0.028938    0.000000    0.000000   -0.000000
    9.402043    0.035460    0.035460    0.035460    0.000000    0.000000   -0.000000
    9.438344    0.027918    0.027918    0.027918    0.000000    0.000000   -0.000000
    9.474645    0.006795    0.006795    0.006795    0.000000    0.000000   -0.000000
    9.510947   -0.024031   -0.024031   -0.024031    0.000000    0.000000   -0.000000
    9.547248   -0.057976   -0.057976   -0.057976    0.000000    0.000000    0.000000
    9.583549   -0.087431   -0.087431   -0.087431    0.000000    0.000000    0.000000
    9.619851   -0.105790   -0.105790   -0.105790    0.000000    0.000000   -0.000000
    9.656152   -0.109065   -0.109065   -0.109065    0.000000    0.000000   -0.000000
    9.692453   -0.096550   -0.096550   -0.096550    0.000000    0.000000   -0.000000
    9.728755   -0.070435   -0.070435   -0.070435    0.000000    0.000000   -0.000000
    9.765056   -0.034738   -0.034738   -0.034738    0.000000    0.000000   -0.000000
    9.801357    0.005929    0.005929    0.005929    0.000000    0.000000   -0.000000
    9.837659    0.047291    0.047291    0.047291    0.000000    0.000000   -0.000000
    9.873960    0.085862    0.085862    0.085862    0.000000    0.000000   -0.000000
    9.910261    0.119102    0.119102    0.119102    0.000000    0.000000   -0.000000
    9.946563    0.145478    0.145478    0.145478    0.000000    0.000000   -0.000000
    9.982864    0.164637    0.164637    0.164637    0.000000    0.000000   -0.000000
   10.019165    0.177610    0.177610    0.177610   -0.000000    0.000000   -0.000000
   10.055467    0.186876    0.186876    0.186876   -0.000000    0.000000   -0.000000
   10.091768    0.196069    0.196069    0.196069   -0.000000    0.000000   -0.000000
   10.128069    0.209269    0.209269    0.209269   -0.000000   -0.000000    0.000000
   10.164371    0.230026    0.230026    0.230026   -0.000000   -0.000000    0.000000
   10.200672    0.260403    0.260403    0.260403   -0.000000    0.000000    0.000000
   10.236973    0.300311    0.300311    0.300311    0.000000    0.000000    0.000000
   10.273275    0.347370    0.347370    0.347370    0.000000    0.000000    0.000000
   10.309576    0.397332    0.397332    0.397332   -0.000000   -0.000000    0.000000
   10.345877    0.445011    0.445011    0.445011   -0.000000   -0.000000    0.000000
   10.382178    0.485478    0.485478    0.485478   -0.000000   -0.000000    0.000000
   10.418480    0.515230    0.515230    0.515230   -0.000000   -0.000000    0.000000
   10.454781    0.532959    0.532959    0.532959   -0.000000   -0.000000    0.000000
   10.491082    0.539726    0.539726    0.539726   -0.000000   -0.000000    0.000000
   10.527384    0.538477    0.538477    0.538477   -0.000000   -0.000000    0.000000
   10.563685    0.533091    0.533091    0.533091   -0.000000   -0.000000    0.000000
   10.599986    0.527328    0.527328    0.527328   -0.000000   -0.000000    0.000000
   10.636288    0.524020    0.524020    0.524020   -0.000000   -0.000000    0.000000
   10.672589    0.524689    0.524689    0.524689   -0.000000    0.000000    0.000000
   10.708890    0.529589    0.529589    0.529589   -0.000000    0.000000   -0.000000
   10.745192    0.538025    0.538025    0.538025   -0.000000    0.000000   -0.000000
   10.781493    0.548772    0.548772    0.548772   -0.000000    0.000000   -0.000000
   10.817794    0.560472    0.560472    0.560472   -0.000000    0.000000   -0.000000
   10.854096    0.571983    0.571983    0.571983    0.000000    0.000000   -0.000000
   10.890397    0.582647    0.582647    0.582647    0.000000   -0.000000   -0.000000
   10.926698    0.592453    0.592453    0.592453    0.000000   -0.000000   -0.000000
   10.963000    0.602030    0.602030    0.602030    0.000000   -0.000000   -0.000000
   10.999301    0.612427    0.612427    0.612427    0.000000   -0.000000   -0.000000
   11.035602    0.624732    0.624732    0.624732    0.000000   -0.000000   -0.000000
   11.071904    0.639616    0.639616    0.639616    0.000000   -0.000000   -0.000000
   11.108205    0.657002    0.657002    0.657002    0.000000   -0.000000   -0.000000
   11.144506    0.676002    0.676002    0.676002    0.000000   -0.000000   -0.000000
   11.180808    0.695201    0.695201    0.695201    0.000000   -0.000000   -0.000000
   11.217109    0.713220    0.713220    0.713220    0.000000   -0.000000   -0.000000
   11.253410    0.729333    0.729333    0.729333    0.000000   -0.000000   -0.000000
   11.289712    0.743857    0.743857    0.743857    0.000000   -0.000000   -0.000000
   11.326013    0.758109    0.758109    0.758109    0.000000   -0.000000   -0.000000
   11.362314    0.773900    0.773900    0.773900    0.000000   -0.000000    0.000000
   11.398616    0.792756    0.792756    0.792756    0.000000   -0.000000    0.000000
   11.434917    0.815184    0.815184    0.815184   -0.000000   -0.000000   -0.000000
   11.471218    0.840311    0.840311    0.840311   -0.000000   -0.000000   -0.000000
   11.507520    0.866007    0.866007    0.866007   -0.000000   -0.000000   -0.000000
   11.543821    0.889414    0.889414    0.889414   -0.000000   -0.000000   -0.000000
   11.580122    0.907657    0.907657    0.907657   -0.000000   -0.000000   -0.000000
   11.616423    0.918494    0.918494    0.918494   -0.000000   -0.000000    0.000000
   11.652725    0.920741    0.920741    0.920741   -0.000000   -0.000000    0.000000
   11.689026    0.914427    0.914427    0.914427    0.000000   -0.000000    0.000000
   11.725327    0.900708    0.900708    0.900708    0.000000   -0.000000    0.000000
   11.761629    0.881616    0.881616    0.881616    0.000000   -0.000000    0.000000
   11.797930    0.859661    0.859661    0.859661    0.000000   -0.000000    0.000000
   11.834231    0.837372    0.837372    0.837372    0.000000   -0.000000   -0.000000
   11.870533    0.816847    0.816847    0.816847    0.000000   -0.000000   -0.000000
   11.906834    0.799416    0.799416    0.799416    0.000000    0.000000   -0.000000
   11.943135    0.785486    0.785486    0.785486    0.000000    0.000000   -0.000000
   11.979437    0.774599    0.774599    0.774599    0.000000   -0.000000   -0.000000
   12.015738    0.765611    0.765611    0.765611    0.000000   -0.000000   -0.000000
   12.052039    0.756931    0.756931    0.756931   -0.000000   -0.000000   -0.000000
   12.088341    0.746711    0.746711    0.746711   -0.000000   -0.000000    0.000000
   12.124642    0.733052    0.733052    0.733052   -0.000000   -0.000000    0.000000
   12.160943    0.714254    0.714254    0.714254   -0.000000   -0.000000    0.000000
   12.197245    0.689190    0.689190    0.689190   -0.000000   -0.000000    0.000000
   12.233546    0.657737    0.657737    0.657737   -0.000000   -0.000000    0.000000
   12.269847    0.621091    0.621091    0.621091   -0.000000   -0.000000    0.000000
   12.306149    0.581785    0.581785    0.581785   -0.000000   -0.000000    0.000000
   12.342450    0.543275    0.543275    0.543275   -0.000000   -0.000000    0.000000
   12.378751    0.509195    0.509195    0.509195    0.000000   -0.000000    0.000000
   12.415053    0.482493    0.482493    0.482493    0.000000    0.000000    0.000000
   12.451354    0.464754    0.464754    0.464754    0.000000    0.000000    0.000000
   12.487655    0.455911    0.455911    0.455911    0.000000    0.000000    0.000000
   12.523957    0.454411    0.454411    0.454411    0.000000    0.000000   -0.000000
   12.560258    0.457707    0.457707    0.457707    0.000000    0.000000   -0.000000
   12.596559    0.462881    0.462881    0.462881   -0.000000   -0.000000   -0.000000
   12.632861    0.467208    0.467208    0.467208   -0.000000   -0.000000   -0.000000
   12.669162    0.468532    0.468532    0.468532    0.000000   -0.000000   -0.000000
   12.705463    0.465455    0.465455    0.465455    0.000000   -0.000000   -0.000000
   12.741765    0.457363    0.457363    0.457363    0.000000   -0.000000   -0.000000
   12.778066    0.444355    0.444355    0.444355    0.000000   -0.000000   -0.000000
   12.814367    0.427100    0.427100    0.427100    0.000000   -0.000000   -0.000000
   12.850668    0.406592    0.406592    0.406592    0.000000    0.000000   -0.000000
   12.886970    0.383853    0.383853    0.383853    0.000000    0.000000   -0.000000
   12.923271    0.359621    0.359621    0.359621    0.000000    0.000000   -0.000000
   12.959572    0.334191    0.334191    0.334191    0.000000    0.000000   -0.000000
   12.995874    0.307499    0.307499    0.307499    0.000000   -0.000000   -0.000000
   13.032175    0.279466    0.279466    0.279466    0.000000   -0.000000   -0.000000
   13.068476    0.250452    0.250452    0.250452    0.000000    0.000000    0.000000
   13.104778    0.221579    0.221579    0.221579    0.000000    0.000000    0.000000
   13.141079    0.194723    0.194723    0.194723    0.000000    0.000000    0.000000
   13.177380    0.172098    0.172098    0.172098    0.000000    0.000000    0.000000
   13.213682    0.155575    0.155575    0.155575    0.000000    0.000000    0.000000
