#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  3.3496   -3.7738   -2.1186   -1.5570   -1.3545   -0.0481    2.3788    6.3516   19.5093   20.6131   25.1351
  3.4821   -3.5128   -2.3393   -1.6724   -1.3705   -0.0704    3.2437    6.4857   17.7951   18.7291   25.7591
  3.6146   -3.2276   -2.5787   -1.9146   -1.1608   -0.0844    4.1714    6.6892   16.1354   16.9246   26.5653
  3.7471   -2.9482   -2.7984   -2.1033   -0.9679   -0.0696    5.1573    6.9822   14.5557   15.2456   27.5248
  3.8796   -2.9742   -2.7030   -2.2477   -0.8410   -0.0050    6.1909    7.3757   13.0741   13.7425   28.6125
  4.0121   -3.0951   -2.5183   -2.3472   -0.7921    0.0910    7.2368    7.8406   11.7287   12.5007   29.7913
  4.1446   -3.1564   -2.4177   -2.3983   -0.7843    0.1601    8.1221    8.2265   10.6933   11.7143   31.0450
  4.2772   -3.1564   -2.4177   -2.3983   -0.7843    0.1601    8.1221    8.2265   10.6934   11.7143   30.9065
  4.4097   -3.0951   -2.5183   -2.3472   -0.7921    0.0910    7.2368    7.8406   11.7287   12.5007   29.7951
  4.5422   -2.9742   -2.7030   -2.2477   -0.8410   -0.0050    6.1909    7.3757   13.0741   13.7425   28.6125
  4.6747   -2.9482   -2.7984   -2.1033   -0.9679   -0.0696    5.1573    6.9823   14.5557   15.2455   27.5247
  4.8072   -3.2276   -2.5787   -1.9146   -1.1608   -0.0844    4.1713    6.6893   16.1354   16.9245   26.5652
  4.9397   -3.5128   -2.3393   -1.6724   -1.3705   -0.0704    3.2436    6.4857   17.7951   18.7291   25.7590
  5.0722   -3.7738   -2.1186   -1.5570   -1.3545   -0.0481    2.3788    6.3516   19.5093   20.6130   25.1351
  5.2047   -3.9826   -1.9511   -1.6987   -0.9440   -0.0281    1.5805    6.2689   21.2038   22.5082   24.7505
  5.3372   -4.1171   -1.8497   -1.7863   -0.4484   -0.0150    0.8569    6.2244   22.5899   24.2503   24.7874
  5.4697   -4.1635   -1.8158   -1.8158   -0.0105   -0.0105    0.3440    6.2104   23.0743   25.1789   25.1789
  5.4697   -4.1635   -1.8158   -1.8158   -0.0105   -0.0105    0.3440    6.2104   23.0743   25.1789   25.1789
  5.5474   -4.1671   -1.8152   -1.8110   -0.0989   -0.0219    0.3498    6.3394   23.0504   25.0135   25.2077
  5.6251   -4.1788   -1.8133   -1.7964   -0.3297   -0.0558    0.3534    6.7067   22.9450   24.6781   25.2930
  5.7027   -4.2020   -1.8097   -1.7723   -0.6461   -0.1109    0.3461    7.2672   22.6729   24.4302   25.4319
  5.7804   -4.2424   -1.8042   -1.7391   -0.9979   -0.1854    0.3287    7.9746   22.2037   24.3857   25.6194
  5.8581   -4.3079   -1.7963   -1.6971   -1.3442   -0.2767    0.3027    8.7931   21.6147   24.5044   25.8491
  5.9358   -4.4066   -1.7855   -1.6540   -1.6471   -0.3818    0.2691    9.6976   20.9809   24.7280   26.1137
  6.0135   -4.5447   -1.9070   -1.7711   -1.5898   -0.4973    0.2282   10.6713   20.3415   25.0251   26.4055
  6.0912   -4.7214   -2.0938   -1.7535   -1.5260   -0.6198    0.1804   11.7026   19.7161   25.3795   26.7186
  6.1689   -4.9279   -2.2175   -1.7325   -1.4568   -0.7454    0.1258   12.7826   19.1156   25.7806   27.0488
  6.2466   -5.1498   -2.2881   -1.7086   -1.3837   -0.8701    0.0646   13.9032   18.5481   26.2173   27.3944
  6.3242   -5.3720   -2.3182   -1.6829   -1.3096   -0.9886   -0.0029   15.0531   18.0243   26.6728   27.7562
  6.4019   -5.5811   -2.3189   -1.6567   -1.2470   -1.0864   -0.0764   16.1882   17.5869   27.1087   28.1368
  6.4796   -5.7671   -2.2990   -1.6318   -1.2612   -1.0963   -0.1550   16.7807   17.7619   27.4191   28.5383
  6.5573   -5.9227   -2.2653   -1.6101   -1.3404   -1.0287   -0.2378   16.4865   18.8909   27.4064   28.9652
  6.6350   -6.0427   -2.2231   -1.5932   -1.4187   -0.9482   -0.3231   16.1207   20.1552   27.0705   29.4231
  6.7127   -6.1237   -2.1778   -1.5822   -1.4841   -0.8657   -0.4086   15.7774   21.4545   26.5994   28.8118
  6.7904   -6.1633   -2.1352   -1.5770   -1.5335   -0.7838   -0.4911   15.4679   22.7624   26.1030   27.8051
  6.8681   -6.1604   -2.1029   -1.5762   -1.5651   -0.7039   -0.5659   15.1949   24.0117   25.6767   26.8253
  6.9457   -6.1146   -2.0892   -1.5779   -1.5779   -0.6269   -0.6269   14.9589   24.6486   25.8748   25.8748
  6.9457   -6.1146   -2.0892   -1.5779   -1.5779   -0.6269   -0.6269   14.9589   24.6486   25.8748   25.8748
  6.9863   -6.3151   -2.0895   -1.5712   -1.5712   -0.6608   -0.6608   15.6161   24.7665   25.9706   25.9706
  7.0269   -6.5117   -2.0822   -1.5682   -1.5682   -0.6904   -0.6904   16.2816   24.8797   26.0735   26.0735
  7.0675   -6.7028   -2.0687   -1.5692   -1.5692   -0.7152   -0.7152   16.9543   24.9872   26.1833   26.1834
  7.1080   -6.8869   -2.0505   -1.5742   -1.5742   -0.7348   -0.7348   17.6333   25.0883   26.3002   26.3002
  7.1486   -7.0629   -2.0289   -1.5832   -1.5832   -0.7493   -0.7493   18.3173   25.1826   26.4239   26.4239
  7.1892   -7.2298   -2.0050   -1.5957   -1.5957   -0.7591   -0.7591   19.0049   25.2706   26.5543   26.5543
  7.2297   -7.3867   -1.9795   -1.6110   -1.6110   -0.7646   -0.7646   19.6938   25.3535   26.6912   26.6912
  7.2703   -7.5330   -1.9534   -1.6286   -1.6286   -0.7664   -0.7664   20.3809   25.4336   26.8340   26.8340
  7.3109   -7.6681   -1.9273   -1.6475   -1.6475   -0.7654   -0.7654   21.0619   25.5150   26.9822   26.9822
  7.3514   -7.7915   -1.9019   -1.6670   -1.6670   -0.7622   -0.7622   21.7295   25.6043   27.1349   27.1349
  7.3920   -7.9029   -1.8777   -1.6863   -1.6863   -0.7576   -0.7576   22.3725   25.7124   27.2908   27.2908
  7.4326   -8.0019   -1.8552   -1.7049   -1.7049   -0.7521   -0.7521   22.9726   25.8562   27.4482   27.4482
  7.4732   -8.0882   -1.8349   -1.7220   -1.7220   -0.7463   -0.7463   23.5027   26.0608   27.6045   27.6046
  7.5137   -8.1616   -1.8170   -1.7372   -1.7372   -0.7407   -0.7407   23.9320   26.3528   27.7563   27.7563
  7.5543   -8.2218   -1.8020   -1.7502   -1.7502   -0.7356   -0.7356   24.2426   26.7418   27.8983   27.8983
  7.5949   -8.2689   -1.7901   -1.7606   -1.7606   -0.7313   -0.7313   24.4448   27.2015   28.0238   28.0239
  7.6354   -8.3025   -1.7814   -1.7682   -1.7682   -0.7281   -0.7281   24.5653   27.6713   28.1242   28.1250
  7.6760   -8.3228   -1.7762   -1.7729   -1.7729   -0.7261   -0.7261   24.6282   28.0552   28.1898   28.1899
  7.7166   -8.3295   -1.7744   -1.7744   -1.7744   -0.7255   -0.7255   24.6476   28.2128   28.2128   28.2128
  7.7166   -8.3295   -1.7744   -1.7744   -1.7744   -0.7255   -0.7255   24.6476   28.2128   28.2128   28.2130
  7.7977   -8.3025   -1.7814   -1.7682   -1.7682   -0.7281   -0.7281   24.5653   27.6714   28.1242   28.1242
  7.8789   -8.2218   -1.8020   -1.7502   -1.7502   -0.7356   -0.7356   24.2426   26.7418   27.8983   27.8984
  7.9600   -8.0882   -1.8349   -1.7220   -1.7220   -0.7463   -0.7463   23.5027   26.0608   27.6045   27.6045
  8.0412   -7.9029   -1.8777   -1.6863   -1.6863   -0.7576   -0.7576   22.3725   25.7124   27.2908   27.2908
  8.1223   -7.6681   -1.9273   -1.6475   -1.6475   -0.7654   -0.7654   21.0619   25.5150   26.9822   26.9822
  8.2034   -7.3867   -1.9795   -1.6110   -1.6110   -0.7646   -0.7646   19.6938   25.3535   26.6912   26.6912
  8.2846   -7.0629   -2.0289   -1.5832   -1.5832   -0.7493   -0.7493   18.3174   25.1827   26.4239   26.4239
  8.3657   -6.7028   -2.0687   -1.5692   -1.5692   -0.7152   -0.7152   16.9543   24.9872   26.1833   26.1833
  8.4469   -6.3151   -2.0895   -1.5712   -1.5712   -0.6608   -0.6608   15.6162   24.7665   25.9706   25.9706
  8.5280   -5.9123   -2.0792   -1.5878   -1.5878   -0.5890   -0.5890   14.3106   24.5274   25.7860   25.7860
  8.6091   -5.5125   -2.0210   -1.6151   -1.6151   -0.5050   -0.5050   13.0441   24.2800   25.6293   25.6293
  8.6903   -5.1391   -1.8945   -1.6488   -1.6488   -0.4147   -0.4147   11.8234   24.0355   25.4995   25.4995
  8.7714   -4.8179   -1.6850   -1.6850   -1.6793   -0.3240   -0.3240   10.6570   23.8041   25.3956   25.3956
  8.8526   -4.5675   -1.7204   -1.7204   -1.3662   -0.2381   -0.2381    9.5568   23.5946   25.3158   25.3158
  8.9337   -4.3911   -1.7524   -1.7524   -0.9684   -0.1614   -0.1614    8.5408   23.4142   25.2578   25.2579
  9.0149   -4.2771   -1.7792   -1.7792   -0.5249   -0.0977   -0.0977    7.6384   23.2685   25.2187   25.2188
  9.0960   -4.2094   -1.7992   -1.7992   -0.0992   -0.0500   -0.0500    6.8977   23.1615   25.1949   25.1950
  9.1771   -4.1743   -1.8116   -1.8116   -0.0205   -0.0204    0.2219    6.3929   23.0963   25.1826   25.1827
  9.2583   -4.1635   -1.8158   -1.8158   -0.0105   -0.0105    0.3440    6.2104   23.0743   25.1789   25.1789
