#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  4.8332  -18.4710  -18.4002   -6.8085   -6.0919   -4.8395   -4.8376   -3.8471   -3.8382   -2.6067   -1.4543   -1.2882   -0.4448   -0.3662    1.4901    2.5036    2.6332    3.0212
  4.9943  -18.4528  -18.3924   -6.8713   -6.0837   -4.8490   -4.8421   -3.8518   -3.8452   -2.6267   -1.4493   -1.2845   -0.4334   -0.3296    1.4795    2.5389    2.6534    3.4596
  5.1554  -18.4368  -18.3849   -6.9295   -6.0721   -4.8582   -4.8486   -3.8555   -3.8506   -2.6447   -1.4449   -1.2796   -0.4232   -0.2992    1.4700    2.5735    2.6716    3.4153
  5.3165  -18.4231  -18.3778   -6.9823   -6.0584   -4.8666   -4.8546   -3.8583   -3.8547   -2.6607   -1.4410   -1.2739   -0.4139   -0.2746    1.4618    2.6066    2.6877    3.2646
  5.4776  -18.4116  -18.3718   -7.0290   -6.0440   -4.8741   -4.8624   -3.8604   -3.8578   -2.6744   -1.4377   -1.2685   -0.4060   -0.2554    1.4548    2.6369    2.7015    3.3563
  5.6388  -18.4015  -18.3664   -7.0682   -6.0291   -4.8803   -4.8691   -3.8614   -3.8594   -2.6858   -1.4350   -1.2632   -0.3994   -0.2409    1.4491    2.6639    2.7130    3.4691
  5.7999  -18.3943  -18.3620   -7.0994   -6.0169   -4.8853   -4.8749   -3.8625   -3.8610   -2.6947   -1.4328   -1.2587   -0.3941   -0.2305    1.4446    2.6861    2.7221    3.4427
  5.9610  -18.3891  -18.3585   -7.1220   -6.0073   -4.8881   -4.8793   -3.8632   -3.8620   -2.7011   -1.4313   -1.2553   -0.3898   -0.2236    1.4415    2.7028    2.7286    3.4954
  6.1221  -18.3856  -18.3564   -7.1357   -5.9999   -4.8902   -4.8818   -3.8635   -3.8624   -2.7049   -1.4303   -1.2531   -0.3875   -0.2192    1.4399    2.7132    2.7326    3.5103
  6.2832  -18.3846  -18.3550   -7.1402   -5.9979   -4.8900   -4.8813   -3.8636   -3.8626   -2.7062   -1.4298   -1.2522   -0.3862   -0.2171    1.4393    2.7169    2.7341    3.5208
  6.2832  -18.3846  -18.3550   -7.1402   -5.9979   -4.8900   -4.8813   -3.8636   -3.8626   -2.7062   -1.4298   -1.2522   -0.3862   -0.2171    1.4393    2.7169    2.7341    3.5267
  6.3637  -18.3845  -18.3551   -7.1390   -5.9975   -4.8899   -4.8812   -3.8665   -3.8650   -2.7033   -1.4298   -1.2523   -0.3854   -0.2169    1.4393    2.7166    2.7336    3.5206
  6.4443  -18.3840  -18.3564   -7.1357   -5.9963   -4.8912   -4.8819   -3.8757   -3.8716   -2.6947   -1.4300   -1.2528   -0.3839   -0.2170    1.4389    2.7154    2.7319    3.5090
  6.5248  -18.3840  -18.3574   -7.1300   -5.9944   -4.8914   -4.8813   -3.8920   -3.8845   -2.6809   -1.4303   -1.2536   -0.3805   -0.2162    1.4388    2.7132    2.7296    3.5209
  6.6054  -18.3830  -18.3585   -7.1220   -5.9917   -4.8914   -4.8803   -3.9125   -3.8994   -2.6619   -1.4305   -1.2545   -0.3756   -0.2150    1.4389    2.7095    2.7273    3.4763
  6.6860  -18.3825  -18.3602   -7.1118   -5.9882   -4.8916   -4.8797   -3.9403   -3.9193   -2.6385   -1.4309   -1.2558   -0.3699   -0.2139    1.4390    2.7037    2.7253    3.4717
  6.7665  -18.3810  -18.3619   -7.0993   -5.9839   -4.8919   -4.8780   -3.9700   -3.9417   -2.6114   -1.4313   -1.2572   -0.3632   -0.2120    1.4393    2.6960    2.7238    3.4967
  6.8471  -18.3793  -18.3638   -7.0848   -5.9789   -4.8923   -4.8758   -4.0032   -3.9674   -2.5811   -1.4319   -1.2589   -0.3561   -0.2099    1.4400    2.6864    2.7226    3.4648
  6.9276  -18.3775  -18.3659   -7.0681   -5.9730   -4.8930   -4.8733   -4.0396   -3.9961   -2.5483   -1.4326   -1.2607   -0.3487   -0.2075    1.4410    2.6753    2.7217    3.4335
  7.0082  -18.3764  -18.3681   -7.0495   -5.9672   -4.8941   -4.8705   -4.0786   -4.0303   -2.5135   -1.4335   -1.2628   -0.3415   -0.2051    1.4425    2.6626    2.7208    3.3913
  7.0887  -18.3752  -18.3696   -7.0289   -5.9598   -4.8955   -4.8674   -4.1195   -4.0640   -2.4772   -1.4345   -1.2649   -0.3345   -0.2025    1.4446    2.6488    2.7199    3.3500
  7.1693  -18.3761  -18.3689   -7.0063   -5.9516   -4.8965   -4.8638   -4.1621   -4.0994   -2.4396   -1.4356   -1.2671   -0.3280   -0.2000    1.4477    2.6341    2.7191    3.5141
  7.2498  -18.3787  -18.3671   -6.9821   -5.9427   -4.8988   -4.8601   -4.2069   -4.1376   -2.4020   -1.4370   -1.2696   -0.3224   -0.1979    1.4511    2.6182    2.7182    3.3287
  7.3304  -18.3816  -18.3644   -6.9564   -5.9329   -4.9011   -4.8560   -4.2518   -4.1756   -2.3633   -1.4384   -1.2720   -0.3172   -0.1961    1.4557    2.6016    2.7174    3.4170
  7.4109  -18.3854  -18.3614   -6.9292   -5.9223   -4.9056   -4.8520   -4.2975   -4.2145   -2.3246   -1.4401   -1.2746   -0.3133   -0.1955    1.4610    2.5841    2.7164    3.3049
  7.4915  -18.3891  -18.3579   -6.9006   -5.9109   -4.9096   -4.8479   -4.3435   -4.2530   -2.2860   -1.4418   -1.2771   -0.3097   -0.1953    1.4675    2.5661    2.7155    3.3143
  7.5720  -18.3927  -18.3546   -6.8710   -5.8987   -4.9138   -4.8435   -4.3899   -4.2921   -2.2475   -1.4436   -1.2796   -0.3072   -0.1964    1.4753    2.5475    2.7146    3.2187
  7.6526  -18.3966  -18.3511   -6.8401   -5.8857   -4.9193   -4.8392   -4.4363   -4.3310   -2.2096   -1.4455   -1.2821   -0.3057   -0.1991    1.4843    2.5284    2.7137    3.2798
  7.7332  -18.4005  -18.3476   -6.8082   -5.8718   -4.9257   -4.8351   -4.4825   -4.3692   -2.1723   -1.4474   -1.2846   -0.3054   -0.2029    1.4945    2.5088    2.7127    3.1543
  7.8137  -18.4045  -18.3440   -6.7755   -5.8572   -4.9330   -4.8311   -4.5283   -4.4066   -2.1357   -1.4493   -1.2870   -0.3062   -0.2080    1.5061    2.4888    2.7117    3.1364
  7.8943  -18.4085  -18.3403   -6.7422   -5.8422   -4.9412   -4.8275   -4.5727   -4.4418   -2.1002   -1.4512   -1.2895   -0.3083   -0.2135    1.5190    2.4680    2.7107    3.1095
  7.9748  -18.4124  -18.3367   -6.7086   -5.8260   -4.9505   -4.8247   -4.6166   -4.4767   -2.0655   -1.4529   -1.2918   -0.3123   -0.2200    1.5333    2.4471    2.7098    3.1458
  8.0554  -18.4163  -18.3331   -6.6747   -5.8090   -4.9608   -4.8232   -4.6585   -4.5100   -2.0319   -1.4543   -1.2941   -0.3185   -0.2265    1.5490    2.4258    2.7088    3.0864
  8.1359  -18.4201  -18.3291   -6.6407   -5.7910   -4.9715   -4.8241   -4.6967   -4.5404   -1.9992   -1.4552   -1.2962   -0.3273   -0.2325    1.5663    2.4044    2.7080    3.1766
  8.2165  -18.4238  -18.3257   -6.6072   -5.7725   -4.9841   -4.8304   -4.7291   -4.5704   -1.9681   -1.4560   -1.2984   -0.3385   -0.2377    1.5846    2.3821    2.7070    3.0337
  8.2970  -18.4274  -18.3224   -6.5741   -5.7531   -4.9980   -4.8457   -4.7511   -4.5986   -1.9383   -1.4565   -1.3006   -0.3523   -0.2420    1.6042    2.3592    2.7061    3.0166
  8.3776  -18.4319  -18.3192   -6.5426   -5.7330   -5.0142   -4.8706   -4.7625   -4.6259   -1.9101   -1.4565   -1.3028   -0.3687   -0.2456    1.6249    2.3357    2.7052    3.0065
  8.4581  -18.4346  -18.3161   -6.5107   -5.7120   -5.0312   -4.8999   -4.7652   -4.6502   -1.8833   -1.4558   -1.3048   -0.3863   -0.2478    1.6472    2.3118    2.7044    2.9896
  8.5387  -18.4378  -18.3132   -6.4806   -5.6903   -5.0508   -4.9296   -4.7657   -4.6729   -1.8583   -1.4545   -1.3070   -0.4052   -0.2498    1.6703    2.2872    2.7037    3.0399
  8.6192  -18.4407  -18.3105   -6.4518   -5.6677   -5.0737   -4.9567   -4.7648   -4.6938   -1.8351   -1.4526   -1.3093   -0.4248   -0.2514    1.6944    2.2619    2.7031    2.9682
  8.6998  -18.4434  -18.3080   -6.4248   -5.6444   -5.1000   -4.9796   -4.7634   -4.7127   -1.8139   -1.4500   -1.3116   -0.4446   -0.2527    1.7195    2.2360    2.7025    2.9594
  8.7803  -18.4462  -18.3057   -6.4000   -5.6203   -5.1296   -4.9983   -4.7624   -4.7296   -1.7948   -1.4470   -1.3140   -0.4645   -0.2537    1.7452    2.2093    2.7019    2.9490
  8.8609  -18.4484  -18.3033   -6.3772   -5.5947   -5.1607   -5.0136   -4.7632   -4.7426   -1.7779   -1.4432   -1.3163   -0.4832   -0.2544    1.7718    2.1823    2.7015    2.9423
  8.9415  -18.4504  -18.3015   -6.3570   -5.5690   -5.1938   -5.0254   -4.7689   -4.7491   -1.7631   -1.4389   -1.3188   -0.5006   -0.2550    1.7991    2.1548    2.7011    2.9345
  9.0220  -18.4522  -18.2999   -6.3394   -5.5425   -5.2275   -5.0345   -4.7784   -4.7502   -1.7507   -1.4344   -1.3214   -0.5166   -0.2556    1.8268    2.1268    2.7007    2.9284
  9.1026  -18.4536  -18.2986   -6.3247   -5.5153   -5.2611   -5.0415   -4.7876   -4.7497   -1.7405   -1.4299   -1.3238   -0.5301   -0.2560    1.8548    2.0988    2.7005    2.9263
  9.1831  -18.4546  -18.2976   -6.3131   -5.4874   -5.2943   -5.0467   -4.7954   -4.7489   -1.7327   -1.4258   -1.3259   -0.5411   -0.2563    1.8828    2.0708    2.7003    2.9225
  9.2637  -18.4554  -18.2969   -6.3047   -5.4592   -5.3264   -5.0503   -4.8011   -4.7482   -1.7271   -1.4225   -1.3277   -0.5491   -0.2565    1.9100    2.0436    2.7001    2.9210
  9.3442  -18.4561  -18.2965   -6.3000   -5.4319   -5.3561   -5.0523   -4.8046   -4.7480   -1.7238   -1.4203   -1.3291   -0.5541   -0.2566    1.9341    2.0194    2.6997    2.9181
  9.4248  -18.4566  -18.2963   -6.2984   -5.4156   -5.3733   -5.0530   -4.8061   -4.7483   -1.7228   -1.4197   -1.3296   -0.5558   -0.2570    1.9461    2.0072    2.6996    2.9176
  9.4248  -18.4566  -18.2963   -6.2984   -5.4156   -5.3733   -5.0530   -4.8061   -4.7483   -1.7228   -1.4197   -1.3296   -0.5558   -0.2570    1.9461    2.0072    2.6996    2.9193
  9.6302  -18.4938  -18.2966   -6.2619   -5.4174   -5.3949   -5.0319   -4.7330   -4.7005   -1.7433   -1.4281   -1.3207   -0.5729   -0.2498    1.9065    1.9864    2.7201    2.9343
  9.8355  -18.5349  -18.2981   -6.2067   -5.4764   -5.4022   -4.9838   -4.6900   -4.6082   -1.7652   -1.4399   -1.3154   -0.5861   -0.2399    1.8620    1.9768    2.7314    2.8760
 10.0409  -18.5791  -18.2998   -6.1328   -5.5680   -5.3949   -4.9293   -4.6395   -4.5086   -1.7880   -1.4539   -1.3140   -0.5950   -0.2275    1.8188    1.9733    2.7348    2.9358
 10.2463  -18.6259  -18.3014   -6.0414   -5.6714   -5.3826   -4.8788   -4.5781   -4.4064   -1.8109   -1.4706   -1.3175   -0.5995   -0.2134    1.7792    1.9742    2.7241    2.8450
 10.4516  -18.6750  -18.3041   -5.9342   -5.7811   -5.3673   -4.8365   -4.5065   -4.3038   -1.8339   -1.4900   -1.3266   -0.5997   -0.1994    1.7435    1.9784    2.6970    2.8611
 10.6570  -18.7257  -18.3070   -5.8982   -5.8076   -5.3485   -4.8023   -4.4257   -4.2001   -1.8565   -1.5113   -1.3418   -0.5956   -0.1869    1.7128    1.9855    2.6545    2.8505
 10.8624  -18.7765  -18.3103   -6.0111   -5.6710   -5.3260   -4.7773   -4.3361   -4.0952   -1.8786   -1.5339   -1.3626   -0.5878   -0.1776    1.6874    1.9949    2.6004    3.0764
 11.0678  -18.8277  -18.3139   -6.1243   -5.5206   -5.3008   -4.7608   -4.2387   -3.9928   -1.9000   -1.5576   -1.3887   -0.5772   -0.1733    1.6677    2.0060    2.5379    2.8505
 11.2731  -18.8784  -18.3174   -6.2353   -5.3597   -5.2720   -4.7510   -4.1344   -3.8926   -1.9212   -1.5818   -1.4195   -0.5647   -0.1755    1.6535    2.0177    2.4697    2.8521
 11.4785  -18.9280  -18.3215   -6.3427   -5.2432   -5.1895   -4.7479   -4.0244   -3.7959   -1.9417   -1.6064   -1.4543   -0.5516   -0.1869    1.6450    2.0284    2.3981    2.8306
 11.6839  -18.9755  -18.3250   -6.4442   -5.2104   -5.0177   -4.7454   -3.9100   -3.7028   -1.9611   -1.6304   -1.4912   -0.5387   -0.2083    1.6425    2.0373    2.3261    2.7625
 11.8892  -19.0203  -18.3289   -6.5397   -5.1773   -4.8628   -4.7255   -3.7917   -3.6150   -1.9788   -1.6543   -1.5296   -0.5280   -0.2402    1.6460    2.0404    2.2573    2.6365
 12.0946  -19.0625  -18.3325   -6.6276   -5.1444   -4.8075   -4.6070   -3.6728   -3.5368   -1.9935   -1.6785   -1.5676   -0.5213   -0.2824    1.6556    2.0309    2.1983    2.5216
 12.3000  -19.1004  -18.3352   -6.7072   -5.1101   -4.8095   -4.4320   -3.5550   -3.4653   -2.0030   -1.7035   -1.6038   -0.5211   -0.3305    1.6711    1.9981    2.1590    2.4062
 12.5054  -19.1343  -18.3383   -6.7777   -5.0792   -4.8213   -4.2532   -3.4433   -3.4043   -2.0060   -1.7309   -1.6368   -0.5335   -0.3777    1.6892    1.9400    2.1381    2.3014
 12.7107  -19.1638  -18.3411   -6.8385   -5.0508   -4.8353   -4.0803   -3.3593   -3.3367   -2.0008   -1.7622   -1.6651   -0.5652   -0.4131    1.7003    1.8730    2.1115    2.2060
 12.9161  -19.1886  -18.3432   -6.8889   -5.0256   -4.8476   -3.9221   -3.3194   -3.2492   -1.9873   -1.7974   -1.6883   -0.6091   -0.4357    1.6729    1.8375    2.0516    2.1546
 13.1215  -19.2081  -18.3454   -6.9288   -5.0056   -4.8594   -3.7849   -3.2887   -3.1784   -1.9679   -1.8357   -1.7071   -0.6510   -0.4531    1.6005    1.8507    1.9947    2.1500
 13.3269  -19.2221  -18.3468   -6.9574   -4.9914   -4.8668   -3.6802   -3.2601   -3.1297   -1.9495   -1.8710   -1.7218   -0.6769   -0.4712    1.5250    1.8782    1.9577    2.1336
 13.5322  -19.2306  -18.3476   -6.9747   -4.9838   -4.8702   -3.6191   -3.2276   -3.1069   -1.9530   -1.8829   -1.7325   -0.6808   -0.4912    1.4701    1.8849    1.9603    2.1150
 13.7376  -19.2334  -18.3479   -6.9805   -4.9823   -4.8700   -3.6054   -3.1930   -3.1126   -1.9767   -1.8694   -1.7381   -0.6653   -0.5103    1.4467    1.8704    1.9973    2.1040
 13.9430  -19.2311  -18.3474   -6.9749   -4.9861   -4.8667   -3.6334   -3.1699   -3.1470   -1.9919   -1.8540   -1.7365   -0.6446   -0.5182    1.4596    1.8575    2.0423    2.0667
 14.1483  -19.2224  -18.3466   -6.9575   -4.9942   -4.8632   -3.6943   -3.2097   -3.1612   -1.9879   -1.8430   -1.7259   -0.6403   -0.4973    1.5119    1.8511    2.0318    2.0953
 14.3537  -19.2081  -18.3454   -6.9288   -5.0056   -4.8594   -3.7849   -3.2887   -3.1784   -1.9679   -1.8357   -1.7071   -0.6510   -0.4531    1.6005    1.8507    1.9947    2.1527
 14.5591  -19.1881  -18.3435   -6.8891   -5.0213   -4.8542   -3.9040   -3.3761   -3.2167   -1.9431   -1.8250   -1.6825   -0.6603   -0.4028    1.7187    1.8533    1.9570    2.1959
 14.7645  -19.1633  -18.3409   -6.8386   -5.0416   -4.8470   -4.0494   -3.4642   -3.2744   -1.9288   -1.8024   -1.6544   -0.6595   -0.3560    1.8461    1.8530    1.9336    2.2556
 14.9698  -19.1341  -18.3382   -6.7779   -5.0674   -4.8392   -4.2185   -3.5495   -3.3465   -1.9298   -1.7675   -1.6246   -0.6456   -0.3158    1.8125    1.9308    1.9962    2.3763
 15.1752  -19.1003  -18.3349   -6.7071   -5.0982   -4.8298   -4.3991   -3.6323   -3.4301   -1.9412   -1.7283   -1.5935   -0.6172   -0.2835    1.7622    1.9590    2.1085    2.8097
 15.3806  -19.0620  -18.3320   -6.6276   -5.1356   -4.8250   -4.5825   -3.7122   -3.5202   -1.9583   -1.6899   -1.5618   -0.5768   -0.2584    1.7055    1.9959    2.1932    2.6368
 15.5859  -19.0203  -18.3289   -6.5397   -5.1773   -4.8628   -4.7255   -3.7917   -3.6150   -1.9788   -1.6543   -1.5296   -0.5280   -0.2402    1.6460    2.0404    2.2573    2.6783
 15.7913  -18.9752  -18.3257   -6.4445   -5.2227   -5.0178   -4.7491   -3.8737   -3.7082   -2.0010   -1.6216   -1.4968   -0.4737   -0.2276    1.5859    2.0910    2.3103    2.7160
 15.9967  -18.9281  -18.3221   -6.3426   -5.2708   -5.2043   -4.7365   -3.9606   -3.7967   -2.0243   -1.5921   -1.4635   -0.4188   -0.2193    1.5259    2.1474    2.3576    3.1634
 16.2021  -18.8784  -18.3191   -6.2356   -5.3899   -5.3212   -4.7189   -4.0529   -3.8741   -2.0478   -1.5653   -1.4298   -0.3657   -0.2133    1.4674    2.2082    2.4014    2.8785
 16.4074  -18.8278  -18.3163   -6.1247   -5.5700   -5.3726   -4.7008   -4.1499   -3.9418   -2.0713   -1.5413   -1.3966   -0.3189   -0.2075    1.4115    2.2723    2.4422    2.8160
 16.6128  -18.7767  -18.3141   -6.0122   -5.7399   -5.4247   -4.6842   -4.2480   -3.9996   -2.0945   -1.5201   -1.3642   -0.2821   -0.1981    1.3592    2.3380    2.4802    2.8599
 16.8182  -18.7255  -18.3135   -5.9256   -5.8734   -5.4761   -4.6721   -4.3447   -4.0474   -2.1174   -1.5014   -1.3337   -0.2593   -0.1814    1.3116    2.4035    2.5152    2.9782
 17.0236  -18.6751  -18.3133   -6.0524   -5.7861   -5.5212   -4.6640   -4.4360   -4.0859   -2.1395   -1.4850   -1.3056   -0.2477   -0.1597    1.2701    2.4669    2.5478    2.9679
 17.2289  -18.6260  -18.3143   -6.1845   -5.7073   -5.5397   -4.6621   -4.5197   -4.1145   -2.1610   -1.4708   -1.2808   -0.2410   -0.1396    1.2352    2.5254    2.5788    3.0123
 17.4343  -18.5793  -18.3168   -6.3030   -5.7001   -5.4884   -4.6675   -4.5940   -4.1338   -2.1821   -1.4588   -1.2600   -0.2352   -0.1248    1.2074    2.5749    2.6095    3.1336
 17.4343  -18.5793  -18.3168   -6.3030   -5.7001   -5.4884   -4.6675   -4.5940   -4.1338   -2.1821   -1.4588   -1.2600   -0.2352   -0.1248    1.2074    2.5749    2.6095    3.1282
 17.6052  -18.6049  -18.3126   -6.2104   -5.6535   -5.6123   -4.6738   -4.5472   -4.1113   -2.1698   -1.4635   -1.2596   -0.2647   -0.1401    1.2184    2.5546    2.5928    3.0067
 17.7761  -18.6301  -18.3105   -6.1240   -5.7310   -5.6045   -4.6874   -4.4883   -4.0778   -2.1643   -1.4682   -1.2588   -0.3013   -0.1659    1.2374    2.5330    2.5751    3.0662
 17.9469  -18.6543  -18.3098   -6.0461   -5.8390   -5.5527   -4.7052   -4.4176   -4.0360   -2.1648   -1.4726   -1.2574   -0.3448   -0.2013    1.2647    2.5098    2.5560    2.8208
 18.1178  -18.6776  -18.3112   -5.9913   -5.9231   -5.4983   -4.7248   -4.3365   -3.9893   -2.1710   -1.4768   -1.2553   -0.3956   -0.2454    1.2988    2.4856    2.5359    2.7358
 18.2887  -18.6990  -18.3151   -6.0435   -5.8991   -5.4414   -4.7440   -4.2452   -3.9396   -2.1826   -1.4806   -1.2526   -0.4509   -0.2949    1.3384    2.4601    2.5148    2.6555
 18.4596  -18.7188  -18.3216   -6.1192   -5.8497   -5.3817   -4.7616   -4.1475   -3.8900   -2.1988   -1.4841   -1.2494   -0.5106   -0.3485    1.3819    2.4331    2.4930    2.5764
 18.6305  -18.7362  -18.3311   -6.1852   -5.8070   -5.3190   -4.7762   -4.0457   -3.8421   -2.2188   -1.4874   -1.2456   -0.5722   -0.4028    1.4278    2.4046    2.4753    2.5137
 18.8013  -18.7513  -18.3437   -6.2388   -5.7721   -5.2530   -4.7872   -3.9449   -3.7979   -2.2415   -1.4909   -1.2412   -0.6341   -0.4553    1.4743    2.3718    2.4410    2.4517
 18.9722  -18.7636  -18.3590   -6.2788   -5.7452   -5.1835   -4.7922   -3.8480   -3.7591   -2.2654   -1.4952   -1.2369   -0.6932   -0.5026    1.5198    2.3327    2.3838    2.4264
 19.1431  -18.7741  -18.3788   -6.3068   -5.7269   -5.1115   -4.7943   -3.7639   -3.7289   -2.2885   -1.5018   -1.2337   -0.7472   -0.5426    1.5627    2.2875    2.3446    2.3989
 19.3140  -18.7819  -18.4013   -6.3195   -5.7151   -5.0360   -4.7914   -3.7066   -3.6970   -2.3077   -1.5107   -1.2324   -0.7925   -0.5721    1.6018    2.2441    2.3116    2.3764
 19.4849  -18.7872  -18.4270   -6.3181   -5.7084   -4.9578   -4.7834   -3.6937   -3.6549   -2.3200   -1.5232   -1.2345   -0.8263   -0.5893    1.6360    2.2073    2.2818    2.3506
